,id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7
8743,1675441,55891,2021-10-16 12:54:42,0,0,0,0,0,0,0,0
8744,1675485,55891,2021-10-16 12:55:42,0,0,0,0,0,0,0,0
8745,1675529,55891,2021-10-16 12:56:42,0,0,0,0,0,0,0,0
8746,1675573,55891,2021-10-16 12:57:42,0,0,0,0,0,0,0,0
8747,1675617,55891,2021-10-16 12:58:42,0,0,0,0,0,0,0,0
8748,1675661,55891,2021-10-16 12:59:42,0,0,0,0,0,0,0,0
8749,1675705,55891,2021-10-16 13:00:42,0,0,0,0,0,0,0,0
8750,1675749,55891,2021-10-16 13:01:42,0,0,0,0,0,0,0,0
8751,1675793,55891,2021-10-16 13:02:42,0,0,0,0,0,0,0,0
8752,1675837,55891,2021-10-16 13:03:42,0,0,0,0,0,0,0,0
8753,1675881,55891,2021-10-16 13:04:42,0,0,0,0,0,0,0,0
8754,1675925,55891,2021-10-16 13:05:42,0,0,0,0,0,0,0,0
8755,1675969,55891,2021-10-16 13:06:42,0,0,0,0,0,0,0,0
8756,1676013,55891,2021-10-16 13:07:42,0,0,0,0,0,0,0,0
8757,1676057,55891,2021-10-16 13:08:42,0,0,0,0,0,0,0,0
8758,1676101,55891,2021-10-16 13:09:42,0,0,0,0,0,0,0,0
8759,1676145,55891,2021-10-16 13:10:42,0,0,0,0,0,0,0,0
8760,1676189,55891,2021-10-16 13:11:42,0,0,0,0,0,0,0,0
8761,1676233,55891,2021-10-16 13:12:42,0,0,0,0,0,0,0,0
8762,1676277,55891,2021-10-16 13:13:42,0,0,0,0,0,0,0,0
8763,1676321,55891,2021-10-16 13:14:42,0,0,0,0,0,0,0,0
8764,1676365,55891,2021-10-16 13:15:42,0,0,0,0,0,0,0,0
8765,1676409,55891,2021-10-16 13:16:42,0,0,0,0,0,0,0,0
8766,1676453,55891,2021-10-16 13:17:42,0,0,0,0,0,0,0,0
8767,1676497,55891,2021-10-16 13:18:42,0,0,0,0,0,0,0,0
8768,1676541,55891,2021-10-16 13:19:42,0,0,0,0,0,0,0,0
8769,1676585,55891,2021-10-16 13:20:42,0,0,0,0,0,0,0,0
8770,1676629,55891,2021-10-16 13:21:42,0,0,0,0,0,0,0,0
8771,1676673,55891,2021-10-16 13:22:42,0,0,0,0,0,0,0,0
8772,1676717,55891,2021-10-16 13:23:42,0,0,0,0,0,0,0,0
8773,1676761,55891,2021-10-16 13:24:42,0,0,0,0,0,0,0,0
8774,1676805,55891,2021-10-16 13:25:42,0,0,0,0,0,0,0,0
8775,1676849,55891,2021-10-16 13:26:42,0,0,0,0,0,0,0,0
8776,1676893,55891,2021-10-16 13:27:42,0,0,0,0,0,0,0,0
8777,1676937,55891,2021-10-16 13:28:42,0,0,0,0,0,0,0,0
8778,1676981,55891,2021-10-16 13:29:42,0,0,0,0,0,0,0,0
8779,1677025,55891,2021-10-16 13:30:42,0,0,0,0,0,0,0,0
8780,1677069,55891,2021-10-16 13:31:42,0,0,0,0,0,0,0,0
8781,1677113,55891,2021-10-16 13:32:42,0,0,0,0,0,0,0,0
8782,1677157,55891,2021-10-16 13:33:42,0,0,0,0,0,0,0,0
8783,1677201,55891,2021-10-16 13:34:42,0,0,0,0,0,0,0,0
8784,1677245,55891,2021-10-16 13:35:42,0,0,0,0,0,0,0,0
8785,1677289,55891,2021-10-16 13:36:42,0,0,1697,101,0,0,0,0
8786,1677333,55891,2021-10-16 13:37:42,0,0,760,45,0,0,0,0
8787,1677377,55891,2021-10-16 13:38:42,0,0,0,0,0,0,0,0
8788,1677421,55891,2021-10-16 13:39:42,0,0,0,0,0,0,0,0
8789,1677465,55891,2021-10-16 13:40:42,0,0,0,0,0,0,0,0
8790,1677509,55891,2021-10-16 13:41:42,0,0,0,0,0,0,0,0
8791,1677553,55891,2021-10-16 13:42:42,0,0,0,0,0,0,0,0
8792,1677597,55891,2021-10-16 13:43:42,0,0,0,0,0,0,0,0
8793,1677633,55891,2021-10-16 13:44:42,0,0,0,0,0,0,0,0
8794,1677685,55891,2021-10-16 13:45:42,0,0,0,0,0,0,0,0
8795,1677729,55891,2021-10-16 13:46:42,0,0,0,0,0,0,0,0
8796,1677773,55891,2021-10-16 13:47:42,0,0,0,0,0,0,0,0
8797,1677817,55891,2021-10-16 13:48:42,0,0,0,0,0,0,0,0
8798,1677861,55891,2021-10-16 13:49:42,0,0,0,0,0,0,0,0
8799,1677905,55891,2021-10-16 13:50:42,0,0,0,0,0,0,0,0
8800,1677949,55891,2021-10-16 13:51:42,0,0,0,0,0,0,0,0
8801,1677993,55891,2021-10-16 13:52:42,0,0,0,0,0,0,0,0
8802,1678037,55891,2021-10-16 13:53:42,0,0,0,0,0,0,0,0
8803,1678081,55891,2021-10-16 13:54:42,0,0,0,0,0,0,0,0
8804,1678125,55891,2021-10-16 13:55:42,0,0,0,0,0,0,0,0
8805,1678169,55891,2021-10-16 13:56:42,0,0,0,0,0,0,0,0
8806,1678213,55891,2021-10-16 13:57:42,0,0,0,0,0,0,0,0
8807,1678257,55891,2021-10-16 13:58:42,0,0,0,0,0,0,0,0
8808,1678301,55891,2021-10-16 13:59:42,0,0,0,0,0,0,0,0
8809,1678345,55891,2021-10-16 14:00:42,0,0,0,0,0,0,0,0
8810,1678389,55891,2021-10-16 14:01:42,0,0,0,0,0,0,0,0
8811,1678433,55891,2021-10-16 14:02:42,0,0,0,0,0,0,0,0
8812,1678477,55891,2021-10-16 14:03:42,0,0,0,0,0,0,0,0
8813,1678521,55891,2021-10-16 14:04:42,0,0,0,0,0,0,0,0
8814,1678565,55891,2021-10-16 14:05:42,0,0,0,0,0,0,0,0
8815,1678609,55891,2021-10-16 14:06:42,0,0,0,0,0,0,0,0
8816,1678653,55891,2021-10-16 14:07:42,0,0,0,0,0,0,0,0
8817,1678697,55891,2021-10-16 14:08:42,0,0,0,0,0,0,0,0
8818,1678741,55891,2021-10-16 14:09:42,0,0,0,0,0,0,0,0
8819,1678785,55891,2021-10-16 14:10:42,0,0,0,0,0,0,0,0
8820,1678829,55891,2021-10-16 14:11:42,0,0,0,0,0,0,0,0
8821,1678873,55891,2021-10-16 14:12:42,0,0,0,0,0,0,0,0
8822,1678917,55891,2021-10-16 14:13:42,0,0,0,0,0,0,0,0
8823,1678961,55891,2021-10-16 14:14:42,0,0,0,0,0,0,0,0
8824,1679005,55891,2021-10-16 14:15:42,0,0,0,0,0,0,0,0
8825,1679049,55891,2021-10-16 14:16:42,0,0,0,0,0,0,0,0
8826,1679093,55891,2021-10-16 14:17:42,0,0,0,0,0,0,0,0
8827,1679137,55891,2021-10-16 14:18:42,0,0,0,0,0,0,0,0
8828,1679181,55891,2021-10-16 14:19:42,0,0,0,0,0,0,0,0
8829,1679225,55891,2021-10-16 14:20:42,0,0,0,0,0,0,0,0
8830,1679269,55891,2021-10-16 14:21:42,0,0,0,0,0,0,0,0
8831,1679313,55891,2021-10-16 14:22:42,0,0,0,0,0,0,0,0
8832,1679357,55891,2021-10-16 14:23:42,0,0,0,0,0,0,0,0
8833,1679401,55891,2021-10-16 14:24:42,0,0,0,0,0,0,0,0
8834,1679445,55891,2021-10-16 14:25:42,0,0,0,0,0,0,0,0
8835,1679489,55891,2021-10-16 14:26:42,0,0,0,0,0,0,0,0
8836,1679533,55891,2021-10-16 14:27:42,0,0,0,0,0,0,0,0
8837,1679577,55891,2021-10-16 14:28:42,0,0,0,0,0,0,0,0
8838,1679621,55891,2021-10-16 14:29:42,0,0,0,0,0,0,0,0
8839,1679665,55891,2021-10-16 14:30:42,0,0,0,0,0,0,0,0
8840,1679709,55891,2021-10-16 14:31:42,0,0,0,0,0,0,0,0
8841,1679753,55891,2021-10-16 14:32:42,0,0,0,0,0,0,0,0
8842,1679797,55891,2021-10-16 14:33:42,0,0,0,0,0,0,0,0
8843,1679841,55891,2021-10-16 14:34:42,0,0,0,0,0,0,0,0
8844,1679885,55891,2021-10-16 14:35:42,0,0,0,0,0,0,0,0
8845,1679929,55891,2021-10-16 14:36:42,0,0,0,0,0,0,0,0
8846,1679973,55891,2021-10-16 14:37:42,0,0,0,0,0,0,0,0
8847,1680017,55891,2021-10-16 14:38:42,0,0,0,0,0,0,0,0
8848,1680061,55891,2021-10-16 14:39:42,0,0,0,0,0,0,0,0
8849,1680105,55891,2021-10-16 14:40:42,0,0,0,0,0,0,0,0
8850,1680149,55891,2021-10-16 14:41:42,0,0,0,0,0,0,0,0
8851,1680193,55891,2021-10-16 14:42:42,0,0,0,0,0,0,0,0
8852,1680237,55891,2021-10-16 14:43:42,0,0,0,0,0,0,0,0
8853,1680281,55891,2021-10-16 14:44:42,0,0,0,0,0,0,0,0
8854,1680325,55891,2021-10-16 14:45:42,0,0,0,0,0,0,0,0
8855,1680369,55891,2021-10-16 14:46:42,0,0,0,0,0,0,0,0
8856,1680413,55891,2021-10-16 14:47:42,0,0,0,0,0,0,0,0
8857,1680449,55891,2021-10-16 14:48:42,0,0,0,0,0,0,0,0
8858,1680493,55891,2021-10-16 14:49:42,0,0,0,0,0,0,0,0
8859,1680537,55891,2021-10-16 14:50:42,0,0,0,0,0,0,0,0
8860,1680581,55891,2021-10-16 14:51:42,0,0,0,0,0,0,0,0
8861,1680625,55891,2021-10-16 14:52:42,0,0,0,0,0,0,0,0
8862,1680669,55891,2021-10-16 14:53:42,0,0,0,0,0,0,0,0
8863,1680713,55891,2021-10-16 14:54:42,0,0,0,0,0,0,0,0
8864,1680757,55891,2021-10-16 14:55:42,0,0,0,0,0,0,0,0
8865,1680801,55891,2021-10-16 14:56:42,0,0,0,0,0,0,0,0
8866,1680845,55891,2021-10-16 14:57:42,0,0,0,0,0,0,0,0
8867,1680889,55891,2021-10-16 14:58:42,0,0,0,0,0,0,0,0
8868,1680933,55891,2021-10-16 14:59:42,0,0,0,0,0,0,0,0
8869,1680977,55891,2021-10-16 15:00:42,0,0,0,0,0,0,0,0
8870,1681021,55891,2021-10-16 15:01:42,0,0,0,0,0,0,0,0
8871,1681065,55891,2021-10-16 15:02:42,0,0,0,0,0,0,0,0
8872,1681109,55891,2021-10-16 15:03:42,0,0,0,0,0,0,0,0
8873,1681153,55891,2021-10-16 15:04:42,0,0,0,0,0,0,0,0
8874,1681197,55891,2021-10-16 15:05:42,0,0,0,0,0,0,0,0
8875,1681241,55891,2021-10-16 15:06:42,0,0,0,0,0,0,0,0
8876,1681285,55891,2021-10-16 15:07:42,0,0,0,0,0,0,0,0
8877,1681329,55891,2021-10-16 15:08:42,0,0,0,0,0,0,0,0
8878,1681373,55891,2021-10-16 15:09:42,0,0,0,0,0,0,0,0
8879,1681417,55891,2021-10-16 15:10:42,0,0,0,0,0,0,0,0
8880,1681461,55891,2021-10-16 15:11:42,0,0,0,0,0,0,0,0
8881,1681505,55891,2021-10-16 15:12:42,0,0,0,0,0,0,0,0
8882,1681549,55891,2021-10-16 15:13:42,0,0,0,0,0,0,0,0
8883,1681593,55891,2021-10-16 15:14:42,0,0,0,0,0,0,0,0
8884,1681637,55891,2021-10-16 15:15:42,0,0,0,0,0,0,0,0
8885,1681681,55891,2021-10-16 15:16:42,0,0,0,0,0,0,0,0
8886,1681725,55891,2021-10-16 15:17:42,0,0,0,0,0,0,0,0
8887,1681769,55891,2021-10-16 15:18:42,0,0,0,0,0,0,0,0
8888,1681813,55891,2021-10-16 15:19:42,0,0,0,0,0,0,0,0
8889,1681857,55891,2021-10-16 15:20:42,0,0,0,0,0,0,0,0
8890,1681901,55891,2021-10-16 15:21:42,0,0,0,0,0,0,0,0
8891,1681945,55891,2021-10-16 15:22:42,0,0,0,0,0,0,0,0
8892,1681989,55891,2021-10-16 15:23:42,0,0,0,0,0,0,0,0
8893,1682033,55891,2021-10-16 15:24:42,0,0,0,0,0,0,0,0
8894,1682077,55891,2021-10-16 15:25:42,0,0,0,0,0,0,0,0
8895,1682121,55891,2021-10-16 15:26:42,0,0,0,0,0,0,0,0
8896,1682165,55891,2021-10-16 15:27:42,0,0,0,0,0,0,0,0
8897,1682209,55891,2021-10-16 15:28:42,0,0,0,0,0,0,0,0
8898,1682253,55891,2021-10-16 15:29:42,0,0,0,0,0,0,0,0
8899,1682297,55891,2021-10-16 15:30:42,0,0,0,0,0,0,0,0
8900,1682341,55891,2021-10-16 15:31:42,0,0,0,0,0,0,0,0
8901,1682385,55891,2021-10-16 15:32:42,0,0,0,0,0,0,0,0
8902,1682429,55891,2021-10-16 15:33:42,0,0,0,0,0,0,0,0
8903,1682473,55891,2021-10-16 15:34:42,0,0,0,0,0,0,0,0
8904,1682517,55891,2021-10-16 15:35:42,0,0,0,0,0,0,0,0
8905,1682561,55891,2021-10-16 15:36:42,0,0,0,0,0,0,0,0
8906,1682605,55891,2021-10-16 15:37:42,0,0,0,0,0,0,0,0
8907,1682649,55891,2021-10-16 15:38:42,0,0,0,0,0,0,0,0
8908,1682693,55891,2021-10-16 15:39:42,0,0,0,0,0,0,0,0
8909,1682737,55891,2021-10-16 15:40:42,0,0,0,0,0,0,0,0
8910,1682781,55891,2021-10-16 15:41:42,0,0,0,0,0,0,0,0
8911,1682825,55891,2021-10-16 15:42:42,0,0,0,0,0,0,0,0
8912,1682869,55891,2021-10-16 15:43:42,0,0,0,0,0,0,0,0
8913,1682913,55891,2021-10-16 15:44:42,0,0,0,0,0,0,0,0
8914,1682957,55891,2021-10-16 15:45:42,0,0,0,0,0,0,0,0
8915,1683001,55891,2021-10-16 15:46:42,0,0,0,0,0,0,0,0
8916,1683045,55891,2021-10-16 15:47:42,0,0,0,0,0,0,0,0
8917,1683089,55891,2021-10-16 15:48:42,0,0,0,0,0,0,0,0
8918,1683133,55891,2021-10-16 15:49:42,0,0,0,0,0,0,0,0
8919,1683177,55891,2021-10-16 15:50:42,0,0,0,0,0,0,0,0
8920,1683221,55891,2021-10-16 15:51:42,0,0,0,0,0,0,0,0
8921,1683265,55891,2021-10-16 15:52:42,0,0,0,0,0,0,0,0
8922,1683317,55891,2021-10-16 15:53:44,0,0,0,0,0,0,0,0
8923,1683353,55891,2021-10-16 15:54:42,0,0,0,0,0,0,0,0
8924,1683397,55891,2021-10-16 15:55:42,0,0,0,0,0,0,0,0
8925,1683441,55891,2021-10-16 15:56:42,0,0,0,0,0,0,0,0
8926,1683485,55891,2021-10-16 15:57:42,0,0,0,0,0,0,0,0
8927,1683529,55891,2021-10-16 15:58:42,0,0,0,0,0,0,0,0
8928,1683573,55891,2021-10-16 15:59:42,0,0,0,0,0,0,0,0
8929,1683617,55891,2021-10-16 16:00:42,0,0,0,0,0,0,0,0
8930,1683661,55891,2021-10-16 16:01:42,0,0,0,0,0,0,0,0
8931,1683705,55891,2021-10-16 16:02:42,0,0,0,0,0,0,0,0
8932,1683749,55891,2021-10-16 16:03:43,0,0,0,0,0,0,0,0
8933,1683793,55891,2021-10-16 16:04:43,0,0,0,0,0,0,0,0
8934,1683837,55891,2021-10-16 16:05:43,0,0,0,0,0,0,0,0
8935,1683881,55891,2021-10-16 16:06:43,0,0,0,0,0,0,0,0
8936,1683925,55891,2021-10-16 16:07:43,0,0,0,0,0,0,0,0
8937,1683969,55891,2021-10-16 16:08:43,0,0,0,0,0,0,0,0
8938,1684013,55891,2021-10-16 16:09:43,0,0,0,0,0,0,0,0
8939,1684057,55891,2021-10-16 16:10:43,0,0,0,0,0,0,0,0
8940,1684101,55891,2021-10-16 16:11:43,0,0,0,0,0,0,0,0
8941,1684145,55891,2021-10-16 16:12:43,0,0,0,0,0,0,0,0
8942,1684189,55891,2021-10-16 16:13:43,0,0,0,0,0,0,0,0
8943,1684233,55891,2021-10-16 16:14:43,0,0,0,0,0,0,0,0
8944,1684277,55891,2021-10-16 16:15:43,0,0,0,0,0,0,0,0
8945,1684321,55891,2021-10-16 16:16:43,0,0,0,0,0,0,0,0
8946,1684365,55891,2021-10-16 16:17:43,0,0,0,0,0,0,0,0
8947,1684409,55891,2021-10-16 16:18:43,0,0,0,0,0,0,0,0
8948,1684453,55891,2021-10-16 16:19:43,0,0,0,0,0,0,4,0
8949,1684497,55891,2021-10-16 16:20:43,0,0,0,0,0,0,0,0
8950,1684541,55891,2021-10-16 16:21:43,0,0,0,0,0,0,0,0
8951,1684585,55891,2021-10-16 16:22:43,0,0,0,0,0,0,0,0
8952,1684629,55891,2021-10-16 16:23:43,0,0,0,0,0,0,0,0
8953,1684673,55891,2021-10-16 16:24:43,0,0,0,0,0,0,0,0
8954,1684717,55891,2021-10-16 16:25:43,0,0,0,0,0,0,0,0
8955,1684761,55891,2021-10-16 16:26:43,0,0,0,0,0,0,0,0
8956,1684805,55891,2021-10-16 16:27:43,0,0,0,0,0,0,0,0
8957,1684849,55891,2021-10-16 16:28:43,0,0,0,0,0,0,0,0
8958,1684893,55891,2021-10-16 16:29:43,0,0,0,0,0,0,0,0
8959,1684937,55891,2021-10-16 16:30:43,0,0,0,0,0,0,0,0
8960,1684981,55891,2021-10-16 16:31:43,0,0,0,0,0,0,0,0
8961,1685025,55891,2021-10-16 16:32:43,0,0,0,0,0,0,0,0
8962,1685069,55891,2021-10-16 16:33:43,0,0,0,0,0,0,0,0
8963,1685113,55891,2021-10-16 16:34:43,0,0,0,0,0,0,0,0
8964,1685157,55891,2021-10-16 16:35:43,0,0,0,0,0,0,0,0
8965,1685201,55891,2021-10-16 16:36:43,0,0,0,0,0,0,0,0
8966,1685245,55891,2021-10-16 16:37:43,0,0,0,0,0,0,0,0
8967,1685289,55891,2021-10-16 16:38:43,0,0,0,0,0,0,0,0
8968,1685333,55891,2021-10-16 16:39:43,0,0,0,0,0,0,2,0
8969,1685377,55891,2021-10-16 16:40:43,0,0,0,0,0,0,0,0
8970,1685421,55891,2021-10-16 16:41:43,0,0,0,0,0,0,0,0
8971,1685465,55891,2021-10-16 16:42:43,0,0,0,0,0,0,0,0
8972,1685509,55891,2021-10-16 16:43:43,0,0,0,0,0,0,0,0
8973,1685553,55891,2021-10-16 16:44:43,0,0,0,0,0,0,0,0
8974,1685597,55891,2021-10-16 16:45:43,0,0,0,0,0,0,0,0
8975,1685641,55891,2021-10-16 16:46:43,0,0,0,0,0,0,0,0
8976,1685685,55891,2021-10-16 16:47:43,0,0,0,0,0,0,0,0
8977,1685729,55891,2021-10-16 16:48:43,0,0,0,0,0,0,0,0
8978,1685773,55891,2021-10-16 16:49:43,0,0,0,0,0,0,0,0
8979,1685817,55891,2021-10-16 16:50:43,0,0,0,0,0,0,0,0
8980,1685861,55891,2021-10-16 16:51:43,0,0,0,0,0,0,0,0
8981,1685905,55891,2021-10-16 16:52:43,0,0,0,0,0,0,0,0
8982,1685949,55891,2021-10-16 16:53:43,0,0,0,0,0,0,0,0
8983,1685993,55891,2021-10-16 16:54:43,0,0,0,0,0,0,0,0
8984,1686037,55891,2021-10-16 16:55:43,0,0,0,0,0,0,0,0
8985,1686089,55891,2021-10-16 16:56:44,0,0,0,0,0,0,0,0
8986,1686125,55891,2021-10-16 16:57:43,0,0,0,0,0,0,0,0
8987,1686169,55891,2021-10-16 16:58:43,0,0,0,0,0,0,0,0
8988,1686213,55891,2021-10-16 16:59:43,0,0,0,0,0,0,0,0
8989,1686257,55891,2021-10-16 17:00:43,0,0,0,0,0,0,0,0
8990,1686301,55891,2021-10-16 17:01:43,0,0,0,0,0,0,0,0
8991,1686345,55891,2021-10-16 17:02:43,0,0,0,0,0,0,0,0
8992,1686389,55891,2021-10-16 17:03:43,0,0,0,0,0,0,0,0
8993,1686433,55891,2021-10-16 17:04:43,0,0,0,0,0,0,0,0
8994,1686477,55891,2021-10-16 17:05:43,0,0,0,0,0,0,0,0
8995,1686521,55891,2021-10-16 17:06:43,0,0,0,0,0,0,0,0
8996,1686565,55891,2021-10-16 17:07:43,0,0,0,0,0,0,0,0
8997,1686609,55891,2021-10-16 17:08:43,0,0,0,0,0,0,0,0
8998,1686653,55891,2021-10-16 17:09:43,0,0,0,0,0,0,0,0
8999,1686697,55891,2021-10-16 17:10:43,0,0,0,0,0,0,0,0
9000,1686741,55891,2021-10-16 17:11:43,0,0,0,0,0,0,0,0
9001,1686785,55891,2021-10-16 17:12:43,0,0,0,0,0,0,0,0
9002,1686829,55891,2021-10-16 17:13:43,0,0,0,0,0,0,0,0
9003,1686873,55891,2021-10-16 17:14:43,0,0,0,0,0,0,2,0
9004,1686917,55891,2021-10-16 17:15:43,0,0,0,0,0,0,0,0
9005,1686961,55891,2021-10-16 17:16:43,0,0,0,0,0,0,0,0
9006,1687005,55891,2021-10-16 17:17:43,702,42,826,49,4048,242,0,0
9007,1687049,55891,2021-10-16 17:18:43,0,0,0,0,4204,252,2,0
9008,1687093,55891,2021-10-16 17:19:43,0,0,0,0,1531,91,0,0
9009,1687137,55891,2021-10-16 17:20:43,0,0,0,0,0,0,0,0
9010,1687181,55891,2021-10-16 17:21:43,0,0,0,0,0,0,0,0
9011,1687225,55891,2021-10-16 17:22:43,0,0,0,0,0,0,0,0
9012,1687269,55891,2021-10-16 17:23:43,0,0,0,0,0,0,0,0
9013,1687313,55891,2021-10-16 17:24:43,0,0,0,0,0,0,0,0
9014,1687357,55891,2021-10-16 17:25:43,0,0,0,0,0,0,0,0
9015,1687401,55891,2021-10-16 17:26:43,0,0,0,0,0,0,0,0
9016,1687445,55891,2021-10-16 17:27:43,0,0,0,0,0,0,0,0
9017,1687489,55891,2021-10-16 17:28:43,0,0,0,0,0,0,0,0
9018,1687533,55891,2021-10-16 17:29:43,0,0,0,0,0,0,0,0
9019,1687577,55891,2021-10-16 17:30:43,0,0,0,0,0,0,0,0
9020,1687621,55891,2021-10-16 17:31:43,0,0,0,0,0,0,0,0
9021,1687665,55891,2021-10-16 17:32:43,0,0,0,0,0,0,0,0
9022,1687709,55891,2021-10-16 17:33:43,0,0,0,0,0,0,0,0
9023,1687753,55891,2021-10-16 17:34:43,0,0,0,0,0,0,0,0
9024,1687797,55891,2021-10-16 17:35:43,0,0,0,0,0,0,0,0
9025,1687841,55891,2021-10-16 17:36:43,0,0,0,0,0,0,0,0
9026,1687885,55891,2021-10-16 17:37:43,0,0,0,0,0,0,0,0
9027,1687929,55891,2021-10-16 17:38:43,0,0,0,0,0,0,0,0
9028,1687973,55891,2021-10-16 17:39:43,0,0,0,0,0,0,0,0
9029,1688017,55891,2021-10-16 17:40:43,0,0,0,0,0,0,0,0
9030,1688061,55891,2021-10-16 17:41:43,0,0,0,0,0,0,0,0
9031,1688105,55891,2021-10-16 17:42:43,0,0,0,0,0,0,0,0
9032,1688149,55891,2021-10-16 17:43:43,0,0,0,0,0,0,0,0
9033,1688193,55891,2021-10-16 17:44:43,0,0,0,0,0,0,0,0
9034,1688237,55891,2021-10-16 17:45:43,0,0,0,0,0,0,0,0
9035,1688281,55891,2021-10-16 17:46:43,0,0,0,0,0,0,0,0
9036,1688325,55891,2021-10-16 17:47:43,0,0,0,0,0,0,0,0
9037,1688369,55891,2021-10-16 17:48:43,0,0,0,0,0,0,0,0
9038,1688413,55891,2021-10-16 17:49:43,0,0,0,0,0,0,0,0
9039,1688457,55891,2021-10-16 17:50:43,0,0,0,0,0,0,0,0
9040,1688501,55891,2021-10-16 17:51:43,0,0,0,0,0,0,0,0
9041,1688545,55891,2021-10-16 17:52:43,0,0,0,0,0,0,0,0
9042,1688589,55891,2021-10-16 17:53:43,0,0,0,0,0,0,0,0
9043,1688633,55891,2021-10-16 17:54:43,0,0,0,0,0,0,0,0
9044,1688677,55891,2021-10-16 17:55:43,0,0,0,0,0,0,0,0
9045,1688721,55891,2021-10-16 17:56:43,0,0,0,0,0,0,0,0
9046,1688765,55891,2021-10-16 17:57:43,0,0,0,0,0,0,0,0
9047,1688809,55891,2021-10-16 17:58:43,0,0,0,0,0,0,0,0
9048,1688853,55891,2021-10-16 17:59:43,0,0,0,0,0,0,0,0
9049,1688897,55891,2021-10-16 18:00:43,0,0,0,0,0,0,0,0
9050,1688941,55891,2021-10-16 18:01:43,0,0,0,0,0,0,0,0
9051,1688985,55891,2021-10-16 18:02:43,0,0,0,0,0,0,0,0
9052,1689029,55891,2021-10-16 18:03:43,0,0,0,0,0,0,0,0
9053,1689073,55891,2021-10-16 18:04:43,0,0,0,0,0,0,0,0
9054,1689117,55891,2021-10-16 18:05:43,0,0,0,0,0,0,0,0
9055,1689161,55891,2021-10-16 18:06:43,0,0,0,0,0,0,0,0
9056,1689205,55891,2021-10-16 18:07:43,0,0,0,0,0,0,0,0
9057,1689249,55891,2021-10-16 18:08:43,0,0,0,0,0,0,0,0
9058,1689293,55891,2021-10-16 18:09:43,0,0,0,0,0,0,0,0
9059,1689337,55891,2021-10-16 18:10:43,0,0,0,0,0,0,0,0
9060,1689381,55891,2021-10-16 18:11:43,0,0,0,0,0,0,0,0
9061,1689425,55891,2021-10-16 18:12:43,0,0,0,0,0,0,0,0
9062,1689469,55891,2021-10-16 18:13:43,0,0,0,0,0,0,0,0
9063,1689513,55891,2021-10-16 18:14:43,0,0,0,0,0,0,0,0
9064,1689557,55891,2021-10-16 18:15:43,0,0,0,0,0,0,0,0
9065,1689601,55891,2021-10-16 18:16:43,0,0,0,0,0,0,0,0
9066,1689645,55891,2021-10-16 18:17:43,0,0,0,0,0,0,0,0
9067,1689689,55891,2021-10-16 18:18:43,0,0,0,0,0,0,0,0
9068,1689733,55891,2021-10-16 18:19:43,0,0,0,0,0,0,0,0
9069,1689777,55891,2021-10-16 18:20:43,0,0,0,0,0,0,0,0
9070,1689821,55891,2021-10-16 18:21:43,0,0,0,0,0,0,0,0
9071,1689865,55891,2021-10-16 18:22:43,0,0,0,0,0,0,0,0
9072,1689909,55891,2021-10-16 18:23:43,0,0,0,0,0,0,0,0
9073,1689953,55891,2021-10-16 18:24:43,0,0,0,0,0,0,0,0
9074,1689997,55891,2021-10-16 18:25:43,0,0,0,0,0,0,0,0
9075,1690041,55891,2021-10-16 18:26:43,0,0,0,0,0,0,0,0
9076,1690085,55891,2021-10-16 18:27:43,0,0,0,0,0,0,0,0
9077,1690129,55891,2021-10-16 18:28:43,0,0,0,0,0,0,0,0
9078,1690173,55891,2021-10-16 18:29:43,0,0,0,0,0,0,0,0
9079,1690217,55891,2021-10-16 18:30:43,0,0,0,0,0,0,0,0
9080,1690261,55891,2021-10-16 18:31:43,0,0,0,0,0,0,0,0
9081,1690305,55891,2021-10-16 18:32:43,0,0,0,0,0,0,0,0
9082,1690349,55891,2021-10-16 18:33:43,0,0,0,0,0,0,0,0
9083,1690393,55891,2021-10-16 18:34:43,0,0,0,0,0,0,0,0
9084,1690437,55891,2021-10-16 18:35:43,0,0,0,0,0,0,0,0
9085,1690481,55891,2021-10-16 18:36:43,0,0,0,0,0,0,0,0
9086,1690525,55891,2021-10-16 18:37:43,0,0,0,0,0,0,0,0
9087,1690569,55891,2021-10-16 18:38:43,0,0,0,0,0,0,0,0
9088,1690613,55891,2021-10-16 18:39:43,0,0,0,0,0,0,0,0
9089,1690657,55891,2021-10-16 18:40:43,0,0,0,0,0,0,0,0
9090,1690701,55891,2021-10-16 18:41:43,0,0,0,0,0,0,0,0
9091,1690745,55891,2021-10-16 18:42:43,0,0,0,0,0,0,0,0
9092,1690789,55891,2021-10-16 18:43:43,0,0,0,0,0,0,0,0
9093,1690833,55891,2021-10-16 18:44:43,0,0,0,0,0,0,0,0
9094,1690877,55891,2021-10-16 18:45:43,0,0,0,0,0,0,0,0
9095,1690921,55891,2021-10-16 18:46:43,0,0,0,0,0,0,0,0
9096,1690965,55891,2021-10-16 18:47:43,0,0,0,0,0,0,0,0
9097,1691009,55891,2021-10-16 18:48:43,0,0,0,0,0,0,0,0
9098,1691053,55891,2021-10-16 18:49:43,0,0,0,0,0,0,0,0
9099,1691097,55891,2021-10-16 18:50:43,0,0,0,0,0,0,0,0
