id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3
7692639,74702,2022-05-14T15:19:39.000Z,0,0,0,0
7692645,74702,2022-05-14T15:20:39.000Z,0,0,0,0
7692651,74702,2022-05-14T15:21:39.000Z,0,0,0,0
7692657,74702,2022-05-14T15:22:39.000Z,0,0,0,0
7692663,74702,2022-05-14T15:23:39.000Z,0,0,0,0
7692669,74702,2022-05-14T15:24:39.000Z,0,0,0,0
7692675,74702,2022-05-14T15:25:39.000Z,0,0,0,0
7692681,74702,2022-05-14T15:26:39.000Z,0,0,0,0
7692687,74702,2022-05-14T15:28:25.000Z,0,0,0,0
7692693,74702,2022-05-14T15:29:38.000Z,0,0,0,0
7692703,74702,2022-05-14T15:31:53.000Z,0,0,0,0
7692709,74702,2022-05-14T15:32:53.000Z,0,0,0,0
7692715,74702,2022-05-14T15:33:53.000Z,0,0,0,0
7692723,74702,2022-05-14T15:36:25.000Z,0,0,0,0
7692729,74702,2022-05-14T15:37:25.000Z,0,0,0,0
7692735,74702,2022-05-14T15:38:25.000Z,0,0,0,0
7692741,74702,2022-05-14T15:39:25.000Z,0,0,0,0
7692747,74702,2022-05-14T15:40:25.000Z,0,0,0,0
7692753,74702,2022-05-14T15:41:25.000Z,0,0,0,0
7692759,74702,2022-05-14T15:42:25.000Z,0,0,0,0
7692765,74702,2022-05-14T15:43:25.000Z,0,0,0,0
7692775,74702,2022-05-14T15:45:47.000Z,0,0,0,0
7692781,74702,2022-05-14T15:46:47.000Z,0,0,0,0
7692787,74702,2022-05-14T15:47:47.000Z,0,0,0,0
7692793,74702,2022-05-14T15:48:47.000Z,0,0,0,0
7692799,74702,2022-05-14T15:49:47.000Z,0,0,0,0
7692807,74702,2022-05-14T15:51:47.000Z,0,0,0,0
7692813,74702,2022-05-14T15:52:47.000Z,0,0,0,0
7692819,74702,2022-05-14T15:53:47.000Z,0,0,0,0
7692825,74702,2022-05-14T15:54:50.000Z,0,0,0,0
7692831,74702,2022-05-14T15:55:47.000Z,0,0,0,0
7692837,74702,2022-05-14T15:56:51.000Z,0,0,0,0
7692843,74702,2022-05-14T15:57:47.000Z,0,0,0,0
7692849,74702,2022-05-14T15:58:47.000Z,0,0,0,0
7692855,74702,2022-05-14T15:59:47.000Z,0,0,0,0
7692861,74702,2022-05-14T16:00:48.000Z,0,0,0,0
7692867,74702,2022-05-14T16:01:47.000Z,0,0,0,0
7692873,74702,2022-05-14T16:02:47.000Z,0,0,0,0
7692879,74702,2022-05-14T16:03:47.000Z,0,0,0,0
7692887,74702,2022-05-14T16:05:47.000Z,0,0,0,0
7692893,74702,2022-05-14T16:06:47.000Z,0,0,0,0
7692899,74702,2022-05-14T16:07:47.000Z,0,0,0,0
7692905,74702,2022-05-14T16:08:47.000Z,0,0,0,0
7692911,74702,2022-05-14T16:09:47.000Z,0,0,0,0
7692917,74702,2022-05-14T16:10:47.000Z,0,0,0,0
